side,b,kv,truth,model,ape,stratum
new,4,365,7.535288110375404,6.770043914912094,0.10155473609690371,B
old,4,365,7.535288110375404,7.175897007982712,0.047694407583147795,B
new,4,369,7.554817944765091,6.772083427676989,0.10360733015816438,B
old,4,369,7.554817944765091,7.179186293797102,0.049720807796337835,B
new,4,373,7.557865232229233,6.774122940441885,0.10369889746713296,B
old,4,373,7.557865232229233,7.182475579611491,0.04966874124944117,B
new,4,377,7.577873766422272,6.77616245320678,0.10579634049433399,B
old,4,377,7.577873766422272,7.185764865425881,0.0517439209312029,B
new,4,381,7.578101009130478,6.778201965971675,0.10555402233290953,B
old,4,381,7.578101009130478,7.189054151240271,0.05133830459919498,B
new,4,385,7.611067965626717,6.780241478736571,0.1091603032113685,B
old,4,385,7.611067965626717,7.19234343705466,0.05501521343169053,B
new,4,389,7.615718990564346,6.782280991501466,0.10943654828854449,B
old,4,389,7.615718990564346,7.19563272286905,0.0551604212571093,B
new,4,393,7.615718990564346,6.784320504266361,0.10916874523968959,B
old,4,393,7.615718990564346,7.198922008683439,0.05472851380116654,B
new,4,397,7.616892457008362,6.786360017031257,0.10903822584667398,B
old,4,397,7.616892457008362,7.202211294497829,0.05444230240233752,B
new,4,401,7.618112489581108,6.788399529796152,0.10891319351344719,B
old,4,401,7.618112489581108,7.2055005803122185,0.05416196070000242,B
new,4,405,7.6197125017642975,6.790439042561047,0.10883264414651302,B
old,4,405,7.6197125017642975,7.208789866126608,0.05392888977668682,B
new,4,409,7.622884586453438,6.792478555325943,0.1089359312356903,B
old,4,409,7.622884586453438,7.212079151940998,0.05389107362880436,B
new,4,413,7.623234763741493,6.794518068090838,0.10870932371023034,B
old,4,413,7.623234763741493,7.215368437755387,0.053503052001762655,B
new,4,417,7.6303500682115555,6.796557580855733,0.10927316307929909,B
old,4,417,7.6303500682115555,7.218657723569777,0.05395458150169424,B
new,4,421,7.644865661859512,6.798597093620629,0.11069763756097711,B
old,4,421,7.644865661859512,7.2219470093841664,0.05532061270681329,B
new,4,425,7.653556764125824,6.800636606385524,0.1114410180817048,B
old,4,425,7.653556764125824,7.225236295198556,0.05596358426907022,B
new,4,429,7.656646892428398,6.802676119150419,0.1115332580012883,B
old,4,429,7.656646892428398,7.228525581012946,0.0559149869950015,B
new,4,433,7.658723741769791,6.804715631915315,0.11150788808281659,B
old,4,433,7.658723741769791,7.231814866827335,0.05574151638531417,B
new,4,437,7.660076022148132,6.80675514468021,0.11139848677750117,B
old,4,437,7.660076022148132,7.235104152641725,0.05547880572955877,B
new,4,441,7.660076022148132,6.808794657445105,0.11113223448979562,B
old,4,441,7.660076022148132,7.238393438456114,0.05504939931049987,B
new,4,445,7.661923766136169,6.810834170210001,0.11108040511806928,B
old,4,445,7.661923766136169,7.241682724270504,0.05484798004947898,B
new,4,449,7.66218826174736,6.812873682974896,0.11084491136984649,B
old,4,449,7.66218826174736,7.2449720100848936,0.05445131826705085,B
new,4,453,7.66218826174736,6.814913195739791,0.11057873248005369,B
old,4,453,7.66218826174736,7.248261295899283,0.054022030222692696,B
new,4,457,7.66218826174736,6.816952708504687,0.11031255359026089,B
old,4,457,7.66218826174736,7.251550581713673,0.05359274217833453,B
new,4,461,7.663218304514885,6.818992221269582,0.11016599680422992,B
old,4,461,7.663218304514885,7.254839867528062,0.05329072209077238,B
new,4,465,7.673420011997223,6.821031734034477,0.11108322972417192,B
old,4,465,7.673420011997223,7.258129153342452,0.05412069950627919,B
new,4,469,7.673420011997223,6.823071246799373,0.11081744044615684,B
old,4,469,7.673420011997223,7.2614184391568415,0.053692039820083616,B
new,4,473,7.663218304514885,6.825110759564268,0.10936756746924918,B
old,4,473,7.663218304514885,7.264707724971231,0.05200303106448973,B
new,4,477,7.663218304514885,6.827150272329163,0.10910142435758893,B
old,4,477,7.663218304514885,7.267997010785621,0.051573800722395514,B
new,4,481,7.66218826174736,6.829189785094059,0.1087154802515041,B
old,4,481,7.66218826174736,7.27128629660001,0.05101701391218556,B
new,4,485,7.663218304514885,6.831229297858954,0.10856913813426845,B
old,4,485,7.663218304514885,7.2745755824144,0.05071534003820708,B
new,4,489,7.663218304514885,6.833268810623849,0.1083029950226082,B
old,4,489,7.663218304514885,7.277864868228789,0.050286109696112864,B
new,4,493,7.663218304514885,6.835308323388745,0.10803685191094796,B
old,4,493,7.663218304514885,7.281154154043179,0.04985687935401865,B
new,4,497,7.673420011997223,6.83734783615364,0.10895691550005115,B
old,4,497,7.673420011997223,7.284443439857569,0.05069142201671458,B
new,4,501,7.673420011997223,6.839387348918535,0.10869112622203606,B
old,4,501,7.673420011997223,7.287732725671958,0.050262762330519004,B
new,4,505,7.673420011997223,6.841426861683431,0.10842533694402097,B
old,4,505,7.673420011997223,7.291022011486348,0.04983410264432343,B
new,4,509,7.663218304514885,6.843466374448326,0.10697227946430699,B
old,4,509,7.663218304514885,7.294311297300737,0.04813995798564178,B
new,4,513,7.663218304514885,6.845117262855638,0.10675684929623527,B
old,4,513,7.663218304514885,7.296761690668063,0.047820197635622494,B
new,4,517,7.663218304514885,6.845602278190199,0.10669355795892915,B
