side,b,kv,truth,model,ape,stratum
new,4,65761,9.598266333341599,8.90272956948479,0.07246483267928443,B
old,4,65761,9.598266333341599,9.5019683286921,0.010032853986869095,B
new,4,65765,9.601457044482231,8.902773529342767,0.07276848835573181,B
old,4,65765,9.601457044482231,9.50201741650858,0.010356722684167818,B
new,4,65769,9.601457044482231,8.902817489200743,0.07276390989875675,B
old,4,65769,9.601457044482231,9.502066504325057,0.010351610145909212,B
new,4,65773,9.603556245565414,8.902861449058719,0.07296201309074979,B
old,4,65773,9.603556245565414,9.502115592141536,0.010562821816212145,B
new,4,65777,9.615236893296242,8.902905408916695,0.07408361252921242,B
old,4,65777,9.615236893296242,9.502164679958014,0.011759690852449193,B
new,4,65781,9.615236893296242,8.90294936877467,0.07407904063374444,B
old,4,65781,9.615236893296242,9.502213767774492,0.011754585641103594,B
new,4,65785,9.615236893296242,8.902993328632647,0.07407446873827646,B
old,4,65785,9.615236893296242,9.50226285559097,0.011749480429757994,B
new,4,65789,9.615236893296242,8.903037288490623,0.07406989684280849,B
old,4,65789,9.615236893296242,9.502311943407449,0.011744375218412397,B
new,4,65793,9.615236893296242,8.903081248348599,0.0740653249473405,B
old,4,65793,9.615236893296242,9.502361031223927,0.011739270007066798,B
new,4,65797,9.61288996040821,8.903125208206575,0.07383469020501467,B
old,4,65797,9.61288996040821,9.502410119040405,0.01149288526372707,B
new,4,65801,9.610196575522423,8.90316916806455,0.07357054581575373,B
old,4,65801,9.610196575522423,9.502459206856884,0.011210735162270334,B
new,4,65805,9.61288996040821,8.903213127922527,0.0738255441816737,B
old,4,65805,9.61288996040821,9.502508294673362,0.011482672348218736,B
new,4,65809,9.61288996040821,8.903257087780503,0.07382097117000322,B
old,4,65809,9.61288996040821,9.50255738248984,0.01147756589046457,B
new,4,65813,9.61288996040821,8.903301047638479,0.07381639815833274,B
old,4,65813,9.61288996040821,9.502606470306318,0.011472459432710403,B
new,4,65817,9.61288996040821,8.903345007496455,0.07381182514666225,B
old,4,65817,9.61288996040821,9.502655558122797,0.011467352974956237,B
new,4,65821,9.61288996040821,8.90338896735443,0.07380725213499177,B
old,4,65821,9.61288996040821,9.502704645939275,0.01146224651720207,B
new,4,65825,9.61288996040821,8.903432927212407,0.0738026791233213,B
old,4,65825,9.61288996040821,9.502753733755753,0.011457140059447903,B
new,4,65829,9.610196575522423,8.903476887070383,0.07353852576253068,B
old,4,65829,9.610196575522423,9.502802821572232,0.011174979939924192,B
new,4,65833,9.61288996040821,8.903520846928359,0.07379353309998032,B
old,4,65833,9.61288996040821,9.50285190938871,0.01144692714393957,B
new,4,65837,9.610196575522423,8.903564806786335,0.07352937717589554,B
old,4,65837,9.610196575522423,9.502900997205188,0.01116476416211101,B
new,4,65841,9.610196575522423,8.903608766644311,0.07352480288257797,B
old,4,65841,9.610196575522423,9.502950085021666,0.011159656273204416,B
new,4,65845,9.61288996040821,8.903652726502287,0.07377981406496888,B
old,4,65845,9.61288996040821,9.502999172838145,0.01143160777067707,B
new,4,65849,9.61288996040821,8.903696686360263,0.0737752410532984,B
old,4,65849,9.61288996040821,9.503048260654623,0.011426501312922903,B
new,4,65853,9.61288996040821,8.903740646218239,0.07377066804162792,B
old,4,65853,9.61288996040821,9.503097348471101,0.011421394855168738,B
new,4,65857,9.61288996040821,8.903784606076215,0.07376609502995743,B
old,4,65857,9.61288996040821,9.50314643628758,0.01141628839741457,B
new,4,65861,9.61288996040821,8.903828565934191,0.07376152201828695,B
